V17,V12,V14,V10,V16,V11
0.7772423424693051,0.6397297688391308,0.9791208535542231,0.9378043739472729,0.6487059571063827,2.484693375907924
2.387216177650145,2.2431400562488872,2.3409768723870124,1.5391743536922249,1.8862526714836452,0.86448173894178
2.2797860288685645,1.8504592150203059,0.9635409115154301,1.3336477782540992,2.1040954819961706,1.562783033253613
0.897091022210958,1.1570295020815395,1.4960367599575877,1.2659839056952478,1.030679190501246,1.9361643537367432
1.464401055593322,0.9600324245421172,0.6739230742361622,1.0135931111265437,0.747483536834963,2.415626417290196
1.7369188183282482,1.4920704576596977,1.482268439086096,1.6641672710127549,1.558823286827796,1.5232889436572878
0.6735574649296514,0.24281713853748021,0.5391384593889297,0.5097215068266228,0.21867427162135167,2.3320592132168128
2.219171770611067,2.5205411261766217,2.1210460626766086,1.6638422764279381,2.1504910118686857,0.9161865615533938
1.9144249632416668,1.3525673420095587,0.7289963577221279,1.1896751771802698,1.8333717449622842,1.5898755971312852
2.26125679219798,2.4507895683515524,2.1389207248606503,1.5361844035119105,2.1406797707845335,0.9528187605992605
1.9183673540226422,1.0132945973583314,0.8395052489275201,1.1554857468575457,1.6230120844291966,2.369072997669407
1.6183514155904124,1.8412660180684661,1.1378188678098355,1.2697538428791222,1.0371645871500923,1.7560560417612323
2.173045798473655,2.544472623003633,2.2280524862918845,1.57609373852741,2.1213898730597602,0.7799605713515773
2.10484243796278,1.4655123331321607,1.5996614907272342,1.3410576547879216,1.6309941110739303,1.5967441344523852
1.0919436865606684,1.6372645999943087,1.559685050302114,1.0776170443354474,1.1570612790428638,1.736213600611388
2.3048202103277586,2.5872282850177446,2.0142811885503065,1.493285118316097,2.0877988442631725,0.7625984353454633
2.268747334681833,2.210161286231177,2.3798663401117515,1.5006299959329559,2.010306668920549,0.8192638682445383
1.7980258754333673,1.9348031489594066,1.523935725934031,1.3981917027987099,1.8215649972169488,1.593500658495199
2.2377010072816517,2.6019665848929163,2.2403715102295347,1.5733637840149493,2.023111169996476,0.9961287042628633
2.257610080725578,2.5492881071212636,2.1839697045542144,1.5609489908749485,2.038077469955352,0.6591887901222356
2.2462757072302733,2.540240833930564,2.344841664210589,1.7158414099986214,2.0199516177829357,0.8744029595167022
2.2765335564742597,2.4153300943944562,2.3046236742964954,1.6004033334717045,1.8109222950239705,0.7353150787644274
2.2353355728130664,2.6488081122189566,2.3862674015695498,1.5211696536933759,1.8262211794263767,1.0972488370457243
1.1178649059455819,0.5619524041513442,0.6896237910194416,0.7697821735970025,0.8144993022063733,2.69303900798129
1.0293582329126836,1.4739759112782989,1.3284014146099543,1.2396593443250894,0.8116723344363637,1.4967687578897073
2.171567401930789,2.4661115632712853,2.161988701057623,1.5987133616306572,1.9338122469085173,0.7402756890518885
0.3860586172270182,1.1358705567161942,1.3588366502206197,0.515961402855105,0.48490811866757566,1.8344718428437905
0.9790927504552469,1.1357246329550539,0.664623418910681,1.0717671418087455,1.0112230005547074,2.2856965862993874
2.184577291508008,2.731546884785514,2.2819180223329827,1.5972833854574635,2.0261044299882514,1.0987751786726354
2.287572250660991,2.131070607693127,2.4456885758570395,1.5720638056756822,2.010306668920549,0.9968918750763188
2.1714688421612647,2.6323187272101016,2.1513605235427873,1.5869485576602902,2.196055080632374,0.7887370357063161
2.1543194422640215,2.581683182094413,2.304744449040982,1.6074882154207102,2.1208909963944644,1.000326143736869
1.783636149082807,1.723651466589374,1.4286444525339714,1.2349794223037278,1.5882570100802518,1.3189499583545632
2.409490685562656,2.540240833930564,1.9757540450590276,1.5053099179543175,2.0610257965589613,0.8436853342751162
2.2846154575752595,2.552790277388631,2.203535213161071,1.5062199027918044,2.1027651442220483,0.9995629729234132
1.6127335087275223,1.258884287357478,1.3270728924206,1.161595645052101,1.4557221093333186,2.127529435210724
2.2016281316357267,2.2796209965339655,2.1493073528865123,1.7630306237140165,2.1689494484846326,0.6278987867705579
2.228830628024457,2.4793906255350535,2.1814334349199926,1.6318628092819678,1.7951245339562683,0.6563268995717773
1.5304361011746603,1.9990096038611442,1.8163313823364946,1.4359560735544186,1.659762665439325,1.4028987478346742
2.171567401930789,2.489313441292595,2.2743092134303167,1.6416776457434343,2.201376431728863,0.8154480141772605
2.1826060961175204,2.6291084044650144,2.267908151972518,1.5983883670458405,2.1677854029322754,1.206000677963141
2.424274650991314,2.47311590380602,1.9005113792437716,1.6150280897884592,2.334077624697562,1.192072810617577
2.1391412377572663,2.427295842807962,2.2559514522683277,1.6081382045903436,2.193893281749425,0.5216272509968718
0.09796841090723918,0.5086902313351298,0.5298388040634485,0.8009816537394124,0.09994162528093709,2.259939571345263
2.297329667843905,2.514558251969869,2.047131919050707,1.6737871107233313,1.9698976590315844,0.7473350190763522
2.1075035517399385,2.517330803431535,2.228897909503292,1.6016383128940082,2.2577494949072956,0.8660080805686912
1.8067976949210376,1.7090590904753427,1.1997763117315472,1.2111248197781768,1.2589984109849843,1.5994152322994797
2.2122725867443602,2.6501214260692194,2.333368063484346,1.5507441609117019,2.1842483328870386,1.159447258342352
1.36524992745179,1.4420186075885704,1.2401150763901274,1.307908207136611,0.9438746507397664,1.672679630391213
2.262045270354175,2.6444303993847473,2.229018684247779,1.5798636757112845,2.037578593290056,1.1762370162383742
2.299497982773442,2.6210825976022973,2.3158557255337646,1.589483515421861,1.9153538102925705,1.1054529232903716
1.7711190583532102,2.1173537741459376,1.596521347370578,1.5465192313090839,1.5719603723472537,1.5383615672230353
1.3378503115240108,1.4948430091213636,1.1009825707413714,1.3673172172411168,1.296580453103939,1.636429016752074
0.34446639448772776,0.2032717992684554,0.8366066550598377,0.6535641100665255,0.16329896177351122,2.3631584238651264
1.5795188663978044,1.7207329913665677,1.2194625950828903,1.342942623379859,1.5689671123554785,1.4414388739141797
2.2670718185999186,2.003095469173073,1.500988524481545,1.4537007778854143,1.902881893660174,1.0596626744830382
2.196108784542361,2.5384897487968803,2.2819180223329827,1.5842836020647926,2.067012316542512,0.7482889825931718
1.0707533361129256,0.48767720973092477,0.6010959033106413,0.7530124530204572,0.7637801745679611,2.764204686336021
2.118148006848572,2.647640722129834,2.295565568459988,1.6092431861787206,2.1150707686326795,0.9398448567705161
1.5788289480111337,2.166821929172504,1.748576750679418,1.4056665782494957,1.6018929722650053,1.4454455206848213
2.2905290437467225,2.6807654159086853,2.098098861224123,1.5706338295024884,2.0856370453802238,0.9453778451680689
2.2013324523271534,2.560816084251348,2.215491912865261,1.5814886486353685,2.1331966208050956,0.90569296286838
2.22597239470825,2.546077784376177,2.297618739116263,1.6106081634349512,2.057367367680125,0.7112751981405774
1.807093374229611,1.9871897792087787,1.594468176714303,1.3489875226574508,1.5275603491359222,1.3941222834799352
2.2688458944513576,2.4064287449648973,2.0766009567054784,1.6855519146936984,2.045061743269494,0.3800590651008663
1.7168126253452738,2.0001769939502667,1.6959189620831876,1.4190563551439466,1.5865940878625988,1.571177912201624
1.247963801717771,1.5428519265365264,1.085644178191552,1.2316644775385968,1.2636545931944125,1.7440361014493073
2.168512049075533,2.462609393003918,2.1621094758021098,1.6202280031455274,2.128207854152137,0.7253938581895051
1.1097830048445823,1.6146464170175605,1.556544906945458,1.1912351511873904,0.9851151217375573,1.3719903298897242
2.1693005272317283,2.5917519216130946,2.2409753839519686,1.601053322641338,2.0876325520414074,0.6301882992109246
0.9062570807767258,1.3338891005835987,1.1974815915862986,1.0223679649165964,0.9147735119308411,2.008665581015021
1.589867642197865,1.8303217359829427,1.487944852076974,1.2809336565968192,1.2636545931944125,1.3454701441221437
2.1762982708679597,2.556584295178279,2.1804672369640983,1.648242536356733,1.9225043758284777,0.6225565910763691
2.105630916118975,1.8606738783001275,1.29494681038712,1.405016589079862,1.985362835655756,1.605902184213852
1.558229956180537,1.6441230167679035,1.4149969064069667,1.208394865265716,1.4099917483478646,1.4091949070456824
2.2636222266665653,2.0798513675328776,2.446896323301907,1.524679595209397,2.193560697305895,0.6649125712231523
2.2012338925576294,2.3282136089936896,2.2281732610363716,1.5777837103684573,2.2793674837367828,0.6095826872476245
2.2738724426971015,2.5643182545187155,2.3525712478577416,1.5827886269746356,2.0113044222511407,0.9345026610763272
1.73583466086348,1.8602361070167066,1.3744165922594127,1.1400160046202674,1.431609737177352,1.6625676171129267
1.107417570375997,1.6626553344327233,1.5898787364238058,1.0821019696059189,1.177515222319994,1.7137000616144489
0.012418530960072172,0.4279943914245372,0.36824219594015384,0.8548657559020331,0.009644948862386649,2.379566596354421
2.2765335564742597,2.5100346153745194,2.1368675542043754,1.561013989791912,2.1197269508421077,0.8278495398959134
2.784116369524846,2.433424640775855,1.4540071488761925,1.4267912262625857,2.2903427703732917,1.4607089369539326
1.484605808345821,1.8400986279793434,1.3112514008928335,1.2848335916146203,1.381722070647766,1.711982927284174
1.773385933052271,2.09502743869147,1.6833583886565637,1.3280578713952509,1.587758133414956,1.7461348211863101
2.2240997590872866,2.600945118564934,2.2462894727093867,1.5708288262533783,2.008976331146427,0.9007323525809189
2.2607639933503583,2.449184406979009,2.1795010390082044,1.6479825406888797,2.1563112396304707,1.1852042732964772
2.259975515194163,2.592919311702217,2.240854609207482,1.5902635024254212,1.9496100079762195,0.8135400871436217
1.0059010077658799,0.9684960026882554,1.7594464776832273,0.15606239962901314,0.9377218385344508,1.7585363469049629
1.6714751313640561,1.655505070136848,1.1145093421238894,1.2306894937841464,1.7033312275418302,1.667337434697024
1.2608751315254656,1.5146886406364461,1.3326285306669914,1.3844769313194423,1.349295087403535,1.4658603399447574
2.2383909256683228,2.45910722273655,2.2722560427740417,1.6552624193887753,1.8115874639110316,0.7021171483791107
2.2588913577293948,2.6555206052314113,2.299068036050104,1.5449592573019635,2.062023549889553,1.2130600079876048
1.726865721836761,1.7954459570704078,1.4577511659552824,1.3029032905304327,1.5498435068524707,1.3834378920915575
2.261749591045602,2.6712803714345648,2.292787749336792,1.5795386811264678,1.9125268425225606,1.056991576635944
0.24669510311953702,0.4456511665225147,1.4421712239164894,0.6151497501411831,0.04589665320721892,2.0475872925012544
1.394127939922435,1.0347453902459576,1.0368511814188979,1.152040804258488,1.234886038829018,2.2605119494553545
2.14328074807729,2.3841024095104295,2.2286563600143183,1.6148980919545324,1.9284908958120281,0.8083886841527967
2.1777766674108254,2.618164122379491,2.2985849370721567,1.6518174767897176,2.151987641864573,1.1789081140854687
0.9704194907371011,1.1678278604059227,0.9885412836241911,1.0702721667185884,0.7752543378697658,2.06552180661746
2.17945218349274,2.5110560817025016,2.2182697319884563,1.5849985901513897,2.108751664205599,0.653465009021319
1.1021939025912046,0.5372912885186312,0.6600339786201839,0.7641922667381541,0.7975374955863144,2.7168880959017763
2.211484108588165,2.5203952024154814,2.361267029460789,1.610023173182281,2.0552055687971764,1.151243172097705
2.279391789790467,2.4738455226117217,2.128896421068249,1.9092131879645997,2.108419079762068,1.0367675500793716
2.1555021594983144,2.479098778012773,2.2505165887664234,1.6602673359949536,2.132032575252739,0.5905034169112358
2.32867167455266,2.3082220537174667,1.9965273011107516,1.556269068853587,2.018288695565283,1.0493598685013883
2.2866852127352715,2.463193088048479,2.0421801545267497,1.6343327681265754,1.7086525786383193,0.48079761247699965
2.1668365329936186,2.564026406996435,2.237714465850826,1.6618273100020742,1.955097651294474,0.9398448567705161
2.207640277576714,2.5082835302408357,2.083122792907764,1.4985500305901287,2.1566438240740013,0.8167835631008078
2.0901570323036465,2.422480358690332,1.8892793280065021,1.9185080330903594,1.9131920114096217,1.082367006183341
2.30373605286299,2.394608920312532,2.1134372537739425,1.5622489692142156,2.173938215137591,0.7877830721894967
2.2518936140931634,2.224461814822927,2.4186350330920035,1.5853235847362064,2.076324680961368,0.9694177257919189
2.1228788757857426,1.0761877384098064,0.9424053312302458,1.1959800721257152,1.7306031519113372,1.9958824698896405
2.2227199223139453,2.5754084603653795,2.194718656813537,1.6540274399664716,2.311628174759248,1.1197623760426632
2.234941333734969,2.4398452862660287,2.2441155273086246,1.6518174767897176,2.320940539178104,1.0646232847704993
2.2077388373462385,2.5457859368538958,2.329140947427309,1.598453365962804,1.9634122623827381,0.7820592910885801
2.1735385973212766,2.4618797741982164,2.183365830831781,1.74294595837234,2.105425819770293,1.0472611487643855
2.241643398062627,2.534549807246092,2.084572089841605,1.5414493157859424,2.1504910118686857,0.7011631848622912
2.2437131532226395,2.683829814892632,2.135539032015021,1.5831786204764156,2.1604685451746026,1.1170912781955689
2.234349975117823,2.495880010543909,2.2767247083200517,1.6459025753460523,1.8358661282887634,0.8259416128622745
2.2744638013142477,2.35623097113263,2.136142905737455,1.5718038100078287,2.06884153098193,0.7910265481466828
1.8188219868030127,1.31127091760685,1.437581783625992,1.195200085122155,1.5666390212507646,1.7484243336266767
2.299596542542966,2.637717906372293,2.0755139840050973,1.5688138598275143,1.8781043526171461,0.9043574139448327
2.2250853567825306,2.684851281220614,2.2077623292181077,1.683666946101761,2.109084248649129,0.94003564947388
1.0017614974458557,1.2434163686766047,1.0769483965885047,1.0565573952393208,0.8086790744445884,2.0147709475226656
2.2746609208532966,2.589125293912569,2.369479712085889,1.4760604053208082,1.8835919959354006,1.0112013278286105
1.9350239550722634,2.136615710616459,1.6678992213622577,1.4260112392590254,1.6218480388768397,1.5280587612413852
1.5427560723652085,1.6187322823294892,1.384682445540788,1.2039099399952446,1.3895378050707343,1.4318992387459852
2.041271386619551,2.408179830098581,2.055103052186834,1.7178563764244854,2.342225943564061,0.6589979974188718
1.6183514155904124,1.8412660180684661,1.1378188678098355,1.2697538428791222,1.0371645871500923,1.7560560417612323
1.630277147702863,1.5673671184080988,1.9628311473989435,1.4129464569493912,1.415479391666119,1.3015878223484492
2.171863081239362,2.626044005481068,2.330711019105637,1.5465842302260473,2.1446707841069004,0.8005661833148773
2.1910822362966176,2.635237202432908,2.243994752564138,1.5716088132569386,2.1185629052897506,0.8488367372659411
2.2575115209560535,2.6669026586003555,2.1809503359420455,1.5782387027872007,1.998001044509918,0.8950085714800022
2.1274126251838643,2.5815372583332725,2.2703236468622534,1.5881835370825939,2.214513517248321,0.952055589785805
2.5908406614875257,2.4429096852499756,1.6948319893828065,1.4759954064038447,2.3048101936668717,1.3334502038102187
1.608593998407498,1.7416000892096326,1.4576303912107955,1.2736537778969235,1.48565470925107,1.763687749895788
2.2414462785235787,2.518790041042938,2.149428127630999,1.5485341977349478,2.159304499622246,1.0243660243607189
2.256427363491285,2.4535621198132183,2.2104193735968165,1.703101622273804,2.0716684987519396,1.1598288437490798
0.64812904439236,0.48111064047961083,1.3180147865840923,0.5191463497863091,0.5710474895419939,1.9777571630700712
2.1737357168603255,2.586060894928622,2.1953225305359707,1.7573757179382046,2.0877988442631725,0.742565201492255
2.2447973106874075,2.6658811922723733,2.186264424699463,1.577003723364897,2.047389834374208,0.9568254073699022
1.3190253955448532,1.4104990751822628,0.8361235560818907,1.3879218739185,1.042319646024816,1.5528618126786906
